[2025-10-03 23:48:54] Start training THERAPI_aligner model
[2025-10-03 23:48:54] random seed with 0
[2025-10-03 23:49:59] Start training THERAPI_aligner model
[2025-10-03 23:49:59] random seed with 0
[2025-10-03 23:50:00] Epoch 1, Train loss 247.4192, G_losses 120.4054, T_losses 113.0834
[2025-10-03 23:54:07] Epoch 85, Train loss 92.3865, G_losses 63.5319, T_losses 27.7190
[2025-10-03 23:54:07] Epoch 86, Train loss 90.3506, G_losses 62.7063, T_losses 25.6912
[2025-10-03 23:54:07] Epoch 87, Train loss 88.3974, G_losses 61.5240, T_losses 22.9223
[2025-10-03 23:54:07] Epoch 88, Train loss 88.6889, G_losses 60.5690, T_losses 28.3013
[2025-10-03 23:54:07] Epoch 89, Train loss 86.9937, G_losses 59.7907, T_losses 25.3884
[2025-10-03 23:54:07] Epoch 90, Train loss 85.3193, G_losses 59.0379, T_losses 22.4780
[2025-10-03 23:54:07] Epoch 91, Train loss 84.6912, G_losses 58.1531, T_losses 24.1271
[2025-10-03 23:54:07] Epoch 92, Train loss 86.1611, G_losses 57.5826, T_losses 32.1371
[2025-10-03 23:54:07] Epoch 93, Train loss 85.2804, G_losses 57.7752, T_losses 27.6295
[2025-10-03 23:54:07] Epoch 94, Train loss 85.0431, G_losses 57.6128, T_losses 26.8306
[2025-10-03 23:54:07] Epoch 95, Train loss 83.8774, G_losses 56.0713, T_losses 29.2442
[2025-10-03 23:54:07] Epoch 96, Train loss 80.9616, G_losses 55.3988, T_losses 22.0114
[2025-10-03 23:54:07] Epoch 97, Train loss 81.9484, G_losses 54.1001, T_losses 30.0870
[2025-10-03 23:54:07] Epoch 98, Train loss 79.8448, G_losses 53.3121, T_losses 24.8320
[2025-10-03 23:54:07] Epoch 99, Train loss 79.4426, G_losses 52.8959, T_losses 24.9352
[2025-10-03 23:54:08] Epoch 100, Train loss 79.5008, G_losses 52.0119, T_losses 26.9475
